time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,1.26786334237,-2.32560546333,15.4147969676,6.01468301875,6.16346983045,0.0,1.57845167054,-3.27310107927,3.77663517523,-0.0858796515046,-0.00807720921685,0.0,404.1582440144975,405.5811722731323,405.18191468028255,404.09690889439065
2.640000000000002,1.36492305144,-2.52747644765,15.6428767809,6.01014098748,6.16274657167,0.0,1.65684681983,-3.45637703276,3.82540221613,-0.060654760272,-0.0215126113845,0.0,451.81739309896165,450.7328757122005,449.31076381965727,451.3466946759526
2.700000000000002,1.46706961972,-2.74128239987,15.8768112464,6.0066548652,6.16248923613,0.0,1.74797349434,-3.67076085756,3.97137470763,-0.0534332083554,0.017485253937,0.0,481.25783180073404,484.20094697680554,482.1880682379316,482.731302074248
2.760000000000002,1.57460479156,-2.96789457766,16.1189174173,6.00465173818,6.16387442279,0.0,1.8362589088,-3.88316048176,4.09790985144,-0.00943165557161,0.0324272783774,0.0,478.39576645491945,479.532296836527,476.86328283371154,480.212359398412
2.820000000000002,1.68728080316,-3.20705488761,16.3676790448,6.00436225217,6.16602700679,0.0,1.91926809375,-4.08887808606,4.19342793063,0.00308407092243,0.0420082768805,0.0,471.2709145859376,472.01147861670927,469.84416020652174,470.8137130287458
2.880000000000002,1.80455747797,-3.45783965566,16.6195116437,6.00466172905,6.16857823042,0.0,1.98964638258,-4.2707128458,4.20070165654,0.00855633752937,0.0435251648512,0.0,444.1907376885548,444.31612284717124,443.91846010117604,444.36726053273287
2.940000000000002,1.92638712104,-3.72049860308,16.8750278162,6.0050484151,6.17177637557,0.0,2.07088278987,-4.48452860945,4.3157126792,0.00184622222453,0.0678999630569,0.0,477.84681498016454,479.7031483333874,479.560072595879,479.0499319459629
3.000000000000002,2.05304470636,-3.99612030313,17.1377788409,6.00499072031,6.17563239418,0.0,2.15044862395,-4.70284058527,4.44178142411,-0.00727028531574,0.0557808564472,0.0,485.20578075857514,484.2975645279281,483.6566377945798,482.96945469486195
3.0600000000000023,2.18379488951,-4.28338662453,17.4028242592,6.00462652117,6.1790985117,0.0,2.20755620544,-4.87296773357,4.39301471218,-0.00377132127192,0.0614725950169,0.0,429.371031309125,429.8561541222434,429.9196674749736,430.21618971582967
3.1200000000000023,2.31798858321,-4.58114430965,17.6657381181,6.0042841056,6.18248398739,0.0,2.26518927779,-5.05252280018,4.37059930764,-0.00989032326893,0.0437016274342,0.0,440.05277341593995,438.581120256504,438.6261963049472,438.1177302085349
3.1800000000000024,2.45601856827,-4.8909519275,17.9315492752,6.00345096225,6.18494736464,0.0,2.33539291649,-5.2744796996,4.48882840933,-0.0233963800585,0.0351589707173,0.0,484.38212671723653,483.7398938080596,484.3777204835385,483.36090164836514
3.2400000000000024,2.59765660296,-5.21262481357,18.1991307293,6.00170221193,6.18665690732,0.0,2.38566896182,-5.44833697745,4.43046002745,-0.0442748603757,0.00980464538048,0.0,430.66821298330973,428.5180971562313,429.96875079005775,428.19552202253385
3.3000000000000025,2.74217777116,-5.54452524279,18.4621898916,5.99937389704,6.18786511065,0.0,2.43160413202,-5.61550546982,4.33819542587,-0.0296507693464,0.0353581277673,0.0,417.07519470566376,419.3015847259163,416.98335328499496,418.25831741402436
3.3600000000000025,2.8893981118,-5.88646967726,18.7194305369,5.99732594989,6.18969003454,0.0,2.47556364409,-5.78313440093,4.23658552263,-0.0450764951818,0.0180296461003,0.0,414.90206883728416,413.3779094546238,415.58723194929905,414.23200189016916
3.4200000000000026,3.0392953159,-6.2387857161,18.9713008193,5.99465621134,6.19077859279,0.0,2.52088668949,-5.96125446741,4.15899140131,-0.0433588727654,0.0183676526705,0.0,423.61087242681157,423.6398967591247,421.9329188480033,422.07996902819787
3.4800000000000026,3.19193167033,-6.60203580496,19.2189674886,5.9919456741,6.19252097329,0.0,2.56682322713,-6.14760136811,4.09637712283,-0.0490807598965,0.0446324344629,0.0,427.3453479679632,429.57904823045965,428.23986084958426,427.75149143133785
3.5400000000000027,3.34755450675,-6.97744534447,19.4657378831,5.98939843969,6.19536790227,0.0,2.62023618906,-6.36648720054,4.12861484974,-0.0317162670699,0.0525565930699,0.0,459.66101653443485,460.2899361508884,459.4469052076247,460.8208399582411
3.6000000000000028,3.50658053586,-7.36698985071,19.7173343767,5.98751140349,6.19901748042,0.0,2.68009800938,-6.61859541387,4.25676054616,-0.0309245940654,0.073651411375,0.0,490.66860077156934,492.234591649242,490.74240041101314,490.80092580909076
3.660000000000003,3.66858229978,-7.76997436875,19.9706729344,5.98594927424,6.2032874934,0.0,2.71954814951,-6.81475993,4.1877513982,-0.0177130779203,0.0656698205487,0.0,431.5941643416903,430.92387005992254,429.42543846992675,430.54474030546214
3.720000000000003,3.83324159244,-8.18620936451,20.2243319297,5.98438621334,6.2077922133,0.0,2.76852493719,-7.0600505404,4.2666402183,-0.0532425120261,0.089252920414,0.0,477.8465695471417,479.64512626022906,480.0803422571695,477.3760699170144
3.780000000000003,4.00057389942,-8.61668375286,20.4807352846,5.98139146016,6.21309100052,0.0,2.80861312105,-7.28965313387,4.27947293572,-0.0439711233709,0.086365367199,0.0,459.9762668599664,459.75368014964795,459.838632563894,460.57115826026535
